# Modified from files "genes.fpkm_tracking" and "0_XLOC-LOC_ID_Conversion.txt"
gene_ID	E_38_FPKM	E_51_FPKM	C_38_FPKM	C_51_FPKM
XLOC_016972	13.6225	54.9486	19.9704	31.0562
XLOC_017026	246.114	0	221.65	42.5951
XLOC_017053	13015.3	17139.7	17733.8	14089.8
XLOC_017058	1649.83	271.171	1374.13	197.518
XLOC_017070	861.215	246.046	674.923	261.632
XLOC_017072	229.043	170.888	335.859	247.543
XLOC_017074	1361.08	1117.29	1587.76	850.58
XLOC_017109	344.291	231.6	316.65	406.92
XLOC_017112	116.533	126.557	154.074	320.267
XLOC_017114	667.808	671.715	594.723	1334.17
XLOC_017129	405.031	279.266	452.775	214.02
XLOC_017149	119.513	86.2123	220.211	123.811
XLOC_017150	406.04	294.022	482.794	151.862
XLOC_017194	223.936	47.6602	198.153	24.1893
XLOC_017195	3007.11	2500.51	4074.29	1979.87
XLOC_017196	317.001	539.124	292.88	364.602
XLOC_017200	476.935	303.199	342.936	556.885
XLOC_017201	88.5248	160.775	92.2454	173.545
XLOC_017241	594.665	70.7547	833.381	86.6365
XLOC_017242	197.123	122.41	401.169	122.417
XLOC_017246	209.242	44.0358	136.564	54.0707
XLOC_017248	165.093	0	649.824	80.2465
XLOC_017258	52.9266	125.983	60.5753	179.831
XLOC_017274	849.951	682.354	828.955	1064.8
XLOC_017277	219.464	194.263	233.467	337.55
XLOC_017288	4029.46	2915.29	10606.5	4528.22
XLOC_017312	291.399	243.98	654.994	342.986
XLOC_017313	266.741	157.133	337.942	154.261
XLOC_017318	267.004	135.507	438.193	125.082
XLOC_017324	9858.85	5930.05	11847.7	6376.86
XLOC_017327	37.0184	0	97.846	0
XLOC_017331	76.4418	63.1363	100.725	33.3513
XLOC_017344	217.867	227.999	143.782	181.675
XLOC_017361	501.363	371.47	458.67	573.735
XLOC_017376	1016.66	760.125	290.911	716.029
XLOC_017384	55.4551	360.022	207.878	16.7162
XLOC_017386	47.029	56.7923	76.6427	29.4437
XLOC_017396	719.129	387.592	474.888	638.815
XLOC_017399	20503.8	16446.8	25425	20701.3
XLOC_017401	232.172	99.7828	235.772	104.508
XLOC_017418	241.195	165.885	248.672	240.998
XLOC_017423	403.74	500.32	278.074	917.606
XLOC_017445	822.481	743.37	958.364	1718.96
XLOC_017464	115.768	169.772	149.144	352.539
XLOC_017467	159.252	161.124	263.551	265.599
XLOC_017468	244.095	372.181	264.318	235.115
XLOC_017471	603.009	1117.85	880.796	803.998
XLOC_017473	905.091	675.017	1209.63	897.675
XLOC_017480	959.575	337.395	1098.59	344.469
XLOC_017483	219.056	442.547	185.746	268.372
XLOC_017486	474.726	574.767	475.118	852.587
XLOC_017487	983.891	1508.95	1137.12	2428.58
XLOC_017489	400.118	365.26	404.635	925.753
XLOC_017490	1991.64	1792.28	456.656	4900.03
XLOC_017492	176.781	269.98	175.575	289.104
XLOC_017493	943.534	1218.26	490.981	1366.66
XLOC_017514	139.58	124.124	259.401	69.9707
XLOC_017516	365.576	275.163	281.935	187.045
XLOC_017519	581.57	3447.35	2009.77	2952.84
XLOC_017520	63.413	44.2066	64.8541	17.0933
XLOC_017526	690.443	553.41	195.393	660.453
XLOC_017527	2108.46	1154.35	1918.67	1603.33
XLOC_017543	333.184	456.618	346.533	229.905
XLOC_017586	183.723	301.828	0	692.661
XLOC_017594	168.828	125.176	193.612	99.6417
XLOC_017608	519.802	344.702	289.987	427.645
XLOC_017650	226.072	411.631	233.308	242.638
XLOC_017657	0	0	168.81	775.902
XLOC_017661	303.721	476.708	145.565	122.083
XLOC_017671	141.715	1226.51	147.686	627.581
XLOC_017673	131.816	163.427	83.3683	163.723
XLOC_017681	0	231.379	20.6494	50.7219
XLOC_017684	7071.18	1018.91	8038.94	1690.45
XLOC_017709	1058.34	579.741	752.861	373.011
XLOC_017712	0	83.5157	0	146.909
XLOC_017744	934.354	3781.63	2866.46	3945.99
XLOC_017776	363.664	327.374	245.66	614.973
XLOC_017779	1146.72	84.9676	207.194	57.1694
XLOC_017802	87.4279	70.606	198.297	0
XLOC_017815	432.632	333.358	0	437.463
XLOC_017820	720.945	247.564	1147.42	916.338
XLOC_017855	1060.35	1114.47	1816.58	1298.49
XLOC_017857	1543.33	1880.63	1775.02	2184.17
XLOC_017860	504.624	239.442	639.019	591.117
XLOC_017864	631.244	320.095	770.965	696.562
XLOC_017895	1227.96	1040.08	659.558	1157.99
XLOC_017897	2028.45	61.7145	860.616	9.16177
XLOC_017929	29.4639	47.792	126.841	0
XLOC_017939	195.763	327.418	195.426	112.377
XLOC_017954	146.472	125.295	196.209	236.73
XLOC_017961	916.325	1124.57	1146.08	743.29
XLOC_017968	166.438	28.8064	114.638	86.9957
XLOC_017979	0	401.74	0	4823.79
XLOC_017983	4219.66	3335.49	3995.81	2328.69
XLOC_017996	88.3101	204.99	224.892	266.807
XLOC_018005	5592.18	1775.03	6794.08	2894.32
XLOC_018014	242.943	97.5927	121.632	50.3001
XLOC_018015	373.758	278.608	498.201	112.456
XLOC_018036	2218.98	2596.22	3005.95	2632.5
XLOC_018039	721.887	444.638	667.739	486.519
XLOC_018098	406.139	2617.33	1451.11	3049.45
XLOC_018100	337.003	152.153	506.891	337.55
XLOC_018118	898.294	67.1216	311.946	134.131
XLOC_018120	74.7295	77.1062	14.0008	43.4501
XLOC_018162	1276.13	331.998	1464.52	524.468
XLOC_018163	373.627	229.69	579.097	261.104
XLOC_018164	2515.37	846.252	5467.82	1236.63
XLOC_018166	28.2281	0	2.40616	1.71937
XLOC_018179	41.5587	0	97.0021	20.0745
XLOC_018185	121.998	145.864	0	13.5
XLOC_018186	2173.63	1660.77	1880.37	3603.68
XLOC_018187	1319.01	4079.31	1006.39	4054.85
XLOC_018194	139.661	89.0383	412.653	114.985
XLOC_018197	159.383	51.2269	207.111	47.4954
XLOC_018201	964.633	1457.88	1270.28	1047.11
XLOC_018241	835.685	36.2212	494.994	42.0988
XLOC_018247	423.034	476.691	359.031	303.408
XLOC_018260	318.063	70.8209	148.121	234.286
XLOC_018273	8130.54	2735.5	9363.66	4211.21
XLOC_018278	187.424	158.6	143.451	89.3764
XLOC_018284	665.892	156.495	546.005	27.7454
XLOC_018285	605.032	15.8137	212.294	31.611
XLOC_018287	416.854	122.954	468.208	28.9406
XLOC_018290	92.1189	69.1687	369.026	0
XLOC_018291	135.618	44.4183	489.991	18.0086
XLOC_018292	2145.15	2260.05	9562.56	569.832
XLOC_018312	710.647	444.811	942.743	572.88
XLOC_018313	276.108	345.134	140.83	460.955
XLOC_018323	64.2649	68.5327	53.3122	97.9798
XLOC_018325	188.345	207.696	40.9682	727.963
XLOC_018331	1053.96	769.527	741.303	558.325
XLOC_018357	41.052	39.0507	85.4857	5.44672
XLOC_018358	76.6417	55.8668	82.3242	0
XLOC_018360	7.45121	1.04459	11.5416	0
XLOC_018371	52.8184	0	244.929	74.0869
XLOC_018372	83.1152	51.5865	316.045	35.5341
XLOC_018374	265.851	296.192	223.789	379.433
XLOC_018382	199.214	222.537	413.345	189.567
XLOC_018389	301.399	196.209	475.35	97.7123
XLOC_018392	851.698	713.797	552.032	966.259
XLOC_018410	296.09	93.9642	399.759	157.539
XLOC_018411	18868.7	8037.58	12995.2	15059.1
XLOC_018419	345.487	677.715	519.757	428.407
XLOC_018420	677.649	944.738	837.959	578.131
XLOC_018421	2660.82	3871.92	2983.57	1693.03
XLOC_018434	521.833	281.737	667.44	283.928
XLOC_018441	298.47	256.817	281.577	416.391
XLOC_018449	177.642	144.259	127.128	111.64
XLOC_018459	125399	282016	201685	188086
XLOC_018469	191.793	130.754	130.763	223.227
XLOC_018474	43.471	350.891	44.7129	105.104
XLOC_018487	182.81	68.0289	125.415	194.182
XLOC_018488	292.827	120.351	269.939	172.455
XLOC_018491	1149.42	3.42487	19.2711	0
XLOC_018492	447.088	1.7257	3.02028	0
XLOC_018493	337.771	0	1.36017	0
XLOC_018504	832.103	445.127	1212.77	529.074
XLOC_018515	228.445	187.113	300.575	283.985
XLOC_018523	23.8395	27.1762	151.017	29.0573
XLOC_018524	228.359	218.109	472.203	160.825
XLOC_018547	171.293	292.554	246.353	186.02
XLOC_018556	158.799	214.58	214.106	463.731
XLOC_018561	63618.3	24270.8	107095	40050.2
XLOC_018568	107.64	115.089	39.2385	131.451
XLOC_018569	20.1838	11.3835	0	8.25363
XLOC_018570	271.312	95.4213	1600.62	394.795
XLOC_018590	3253.17	3814.8	4542.01	551.784
XLOC_018599	433.395	946.01	631.934	419.612
XLOC_018608	63.0765	560.59	200.414	62.2454
XLOC_018609	34.7714	11.0069	87.9868	12.0451
XLOC_018611	88.0623	194.416	153.4	121.976
XLOC_018618	144.601	97.687	161.046	431.374
XLOC_018626	175.781	105.072	278.251	177.548
XLOC_018665	158.75	165.401	224.28	340.482
XLOC_018682	5606.3	2822.09	2740.08	4003.72
XLOC_018683	1364.72	297.223	834.624	335.16
XLOC_018684	153.795	111.928	191.853	372.687
XLOC_018686	1127.97	735.491	4052.96	694.96
XLOC_018695	355.344	198.578	580.247	181.447
XLOC_018696	41.0706	78.9565	234.751	0
XLOC_018697	4067.01	2656.98	7510.63	2888.31
XLOC_018698	278.244	278.88	497.322	139.91
XLOC_018702	141.797	95.9534	264.076	53.9532
XLOC_018706	905.835	1087.9	2261.17	562.386
XLOC_018707	192.822	243.072	563.509	101.016
XLOC_018717	141.094	57.5525	126.529	47.5012
XLOC_018724	216.362	243.056	539.708	417.27
XLOC_018734	204.274	155.887	1014.61	152.72
XLOC_018735	6584.4	2067.37	6493.38	989.168
XLOC_018747	579.841	151.607	108.737	346.631
XLOC_018753	472.694	344.982	360.163	244.042
XLOC_018765	207.068	213.787	228.897	715.307
XLOC_018766	6.07983	30.3817	0	18.5555
XLOC_018789	2274.72	2084.33	3940.17	3132.56
XLOC_018813	62.0626	52.9322	0	131.31
XLOC_018820	7136.15	5077.76	5197.76	3389.25
XLOC_018834	64.7171	230.051	157.762	182.174
XLOC_018837	203.906	80.997	293.968	228.453
XLOC_018839	301.59	451.099	80.0112	211.082
XLOC_018845	1178.48	978.554	1253.99	665.145
XLOC_018867	489.913	499.594	878.605	727.755
XLOC_018880	75.2344	110.912	31.3448	68.2148
XLOC_018883	588.457	361.844	862.893	391.033
XLOC_018885	99.37	0	131.104	0
XLOC_018886	75.1545	0	106.865	35.5144
XLOC_018903	757.268	1018.46	1568.99	1021.06
XLOC_018926	422.045	0	7.54882	0
XLOC_018942	2788.99	2272.01	5680.47	4387.16
XLOC_018944	258.859	0	280.702	288.975
XLOC_018945	500.138	359.097	762.771	453.596
XLOC_018953	5701.84	2260.27	4213.2	3459.29
XLOC_018955	777.146	201.618	1121.55	394.286
XLOC_018956	0	234.23	237.984	239.364
XLOC_018958	64.4025	104.241	179.534	139.088
XLOC_018963	137.598	27.414	104.1	79.2797
XLOC_018968	2127.53	2326.77	2567.09	1904.62
XLOC_018969	1214.23	1840.3	4795.85	654.937
XLOC_018982	87.6224	0	18.1306	4.73953
XLOC_018985	102.157	178.748	121.979	87.4593
XLOC_019002	515.697	2153.53	1499.56	1637.61
XLOC_019003	359.626	1049.74	963.779	1577.48
XLOC_019007	109.782	292.191	401.482	503.742
XLOC_019008	3243.39	2534.36	5998.03	1059.96
XLOC_019010	66.7433	83.9635	95.5994	41.6896
XLOC_019046	10.6946	0	0	0.945012
XLOC_019052	1934.44	2385.45	1916.36	3469.71
XLOC_019058	399.434	161.577	131.603	170.439
XLOC_019062	511.969	544.79	916.419	682.192
XLOC_019064	144.613	75.095	226.861	132.56
XLOC_019074	1078.93	517.382	1569.61	670.243
XLOC_019076	189.697	39.1852	194.773	93.3219
XLOC_019084	230.358	212.756	260.453	311.775
XLOC_019098	1510.77	1137.6	1099.28	916.183
XLOC_019110	433.946	825.679	455.214	470.789
XLOC_019113	3878.77	2392.32	5188.7	1928.58
XLOC_019133	421.759	309.828	419.02	534.728
XLOC_019136	670.81	1132.03	755.595	618.955
XLOC_019145	4952.39	1693.33	6869.06	3643.68
XLOC_019173	195.305	155.034	360.056	125.269
XLOC_019175	0	23.945	0	31.5108
XLOC_019201	140.251	385.778	272.445	339.73
XLOC_019210	5.07784	0	20.3656	15.2572
XLOC_019211	748.163	262.411	454.202	149.274
XLOC_019216	360.259	139.497	312.983	215.594
XLOC_019263	0	0	9.81067	48.1994
XLOC_019264	87.8733	761.318	156.247	1059.32
XLOC_019312	173.142	272.314	210.095	108.836
XLOC_019314	37.0992	116.198	14.9959	60.7021
XLOC_019342	220.237	44.8929	143.56	280.172
XLOC_019343	1238.16	3840.39	523.382	5089.78
XLOC_019344	6303.04	15028.2	6054.1	3350.86
XLOC_019362	54.7215	130.43	241.273	76.9213
XLOC_019363	29.9474	41.4581	127.691	53.0333
XLOC_019369	211.679	130.078	259.988	246.253
XLOC_019370	855.303	331.135	793.696	542.331
XLOC_019376	16.4234	6.49391	71.7873	0
XLOC_019377	3.99888	0	53.484	0
XLOC_019378	20.5702	6.88066	197.257	0
XLOC_019379	187.663	0	597.641	0
XLOC_019388	976.972	791.86	1401.09	278.83
XLOC_019394	416.876	1067.35	502.891	1364.68
XLOC_019398	289.701	587.067	457.25	937.893
XLOC_019429	35.1872	32.2196	145.449	11.2275
XLOC_019463	692.509	1179.55	596.677	882.495
XLOC_019468	411.874	22.0241	309.296	99.8593
XLOC_019469	108.973	52.5331	504.016	15.1093
XLOC_019472	1292.53	1896.04	997.249	1221.44
XLOC_019519	378.217	275.183	547.364	232.21
XLOC_019520	1722.65	1571.69	1960.37	1403.69
XLOC_019573	127.033	176.13	65.8022	126.022
XLOC_019597	1008.39	499.823	742.984	1012.8
XLOC_019602	163.351	266.899	801.187	1787.48
XLOC_019605	4488.94	3213.41	4374.78	5449.58
XLOC_019611	413.015	496.828	362.984	153.096
XLOC_019616	194.833	292.037	184.931	324.326
XLOC_019617	453.936	353.14	529.755	887.429
XLOC_019622	312.741	132.867	577.096	241.232
XLOC_019626	219.663	196.082	326.564	85.8536
XLOC_019628	76.9642	80.9607	104.208	49.7051
XLOC_019629	106.415	72.2617	148.32	90.5468
XLOC_019665	13810.9	11235.5	22239.1	14768.9
XLOC_019667	6.76204	165.557	89.3984	301.73
XLOC_019670	51.5589	353.978	1460.35	353.876
XLOC_019682	226.681	708.915	447.324	229.932
XLOC_019687	206.034	53.5109	169.599	82.7551
XLOC_019690	46.0351	18.5056	146.417	108.86
XLOC_019693	1100.06	1390.36	2196.6	906.592
XLOC_019709	80.0431	0	58.0711	36.7922
XLOC_019724	699.887	589.294	396.95	1049.71
XLOC_019738	752.012	213.443	696.018	182.627
XLOC_019748	119.806	194.725	77.9364	53.3934
XLOC_019759	452.218	121.586	403.698	116.036
XLOC_019777	1165.97	855.262	980.222	674.924
XLOC_019796	20.9944	10.8985	12.2678	30.341
XLOC_019812	220.059	67.1507	204.688	51.3105
XLOC_019819	277.94	66.8306	150.964	171.454
XLOC_019820	173.244	363.655	80.7014	221.946
XLOC_019827	1814.91	2314.07	1488.26	1785.38
XLOC_019828	276.291	286.289	594.294	203.11
XLOC_019830	971.108	645.853	1334.93	434.314
XLOC_019846	346.172	488.224	395.374	229.857
XLOC_019849	879.972	959.814	1341.86	333.814
XLOC_019856	31.3083	0	81.4012	70.5303
XLOC_019864	1394.09	4443.42	541.042	2340.12
XLOC_019865	4.51269	0	0	43.9751
XLOC_019886	440.945	563.059	161.214	285.242
XLOC_019889	0	117.111	33.0685	87.9252
XLOC_019912	191.687	301.656	164.248	243.142
XLOC_019924	11940.7	10671.1	14162.3	9855.05
XLOC_019927	0	9.00893	12.4109	28.6928
XLOC_019958	90.456	171.918	133.29	746.099
XLOC_019959	844.713	7.67215	852.209	158.863
XLOC_019962	9644.36	7650.07	13308.6	4726.53
XLOC_019964	169.2	104.142	223.829	38.1062
XLOC_019967	233.173	180.303	420.901	256.227
XLOC_019985	5395.87	2318.62	3716.85	3911.47
XLOC_019987	10146.1	6614.62	5020.59	8395.55
XLOC_019992	328.203	444.442	299.856	342.37
XLOC_019993	42795.1	22817.4	32634.9	21500
XLOC_019998	261.062	243.074	399.695	515.807
XLOC_020005	364.658	256.369	456.043	427.835
XLOC_020031	282.583	131.935	104.839	101.032
XLOC_020077	130.512	233.726	239.098	41.6176
XLOC_020079	2340.18	1734.85	3628.8	572.683
XLOC_020080	134.391	197.436	387.722	65.7702
XLOC_020083	146.652	128.267	419.856	96.2575
XLOC_020097	272.818	442.984	393.639	469.998
XLOC_020101	57.2211	283.433	204.397	146.463
XLOC_020102	264.032	117.415	417.428	261.831
XLOC_020159	4223.66	5786.37	2993.61	4836
XLOC_020160	1316.22	3491.93	1165.12	3400.66
XLOC_020161	2322.83	3064.28	2118.78	3510.52
XLOC_020173	463.17	39.2832	449.702	146.967
XLOC_020176	340.408	477.983	704.734	460.608
XLOC_020178	751.106	92.4993	190.507	95.3185
XLOC_020195	670.496	342.98	709.811	290.249
XLOC_020196	322.893	143.646	450.313	91.1698
XLOC_020198	0	0	0	42.8861
XLOC_020214	329.211	252.557	673.797	440.561
XLOC_020215	60.9973	36.3485	25.8716	24.1167
XLOC_020216	48.2805	129.624	288.089	90.2276
XLOC_020217	25.8305	78.6313	177.319	109.597
XLOC_020218	2742.02	1704.44	2076.77	1004.66
XLOC_020222	16493.3	3638.76	8197.75	4548
XLOC_020225	147.818	114.298	190.814	181.171
XLOC_020226	568.364	1067.18	502.941	725.461
XLOC_020239	570.866	344.693	837.478	524.693
XLOC_020240	1207.89	402.979	645.161	927.099
XLOC_020262	97.1913	44.0404	146.147	55.9216
XLOC_020266	28.1756	0	16.0436	79.2601
XLOC_020281	801.276	1004.32	1235.67	1113.27
XLOC_020327	397.169	262.615	564.972	394.271
XLOC_020331	81.783	18.3798	86.1488	54.3077
XLOC_020349	287.533	261.098	416.397	178.888
XLOC_020384	126.478	153.441	73.8468	509.365
XLOC_020385	241.215	66.2767	621.36	150.763
XLOC_020388	673.717	1031.63	629.783	751.516
XLOC_020403	169.879	177.94	379.451	243.616
XLOC_020422	180.661	189.066	213.337	494.979
XLOC_020423	20.6017	11.8276	10.5915	0
XLOC_020438	882.556	550.473	511.39	411.644
XLOC_020446	48.6942	36.3951	92.368	114.553
XLOC_020459	70.4011	117.891	68.6085	236.432
XLOC_020465	159.588	71.7657	194.711	273.267
XLOC_020469	313.788	12.7961	58.9882	159.036
XLOC_020470	69.6075	0	44.1427	5.73529
XLOC_020476	226.996	159.161	98.1763	227.587
XLOC_020500	686.378	229.873	1245.68	160.763
XLOC_020502	246.494	316.745	403.478	123.951
XLOC_020517	843.413	1221.4	1270.07	1940.5
XLOC_020536	244.066	177.061	314.267	141.098
XLOC_020574	157.691	107.062	275.682	121.537
XLOC_020589	395.671	190.934	213.107	265.231
XLOC_020599	98.8974	107.318	59.2294	197.193
XLOC_020602	1769.61	548.071	2902.46	836.702
XLOC_020605	213.322	33.9667	0	0
XLOC_020617	12.6658	41.3522	0	76.1717
XLOC_020619	1.46259	17.4135	0	58.9264
XLOC_020628	3567.77	2750.4	2372.14	4036.87
XLOC_020629	302.147	769.914	275.839	577.581
XLOC_020631	17.2633	135.642	0	169.553
XLOC_020648	440.88	0	0	0
XLOC_020649	104.641	0	2.3893	0
XLOC_020650	245.16	0	0	0
XLOC_020651	426	0	10.8516	0
XLOC_020655	158.403	177.147	159.056	328.435
XLOC_020656	98.4216	21.8841	41.5143	14.564
XLOC_020662	585.144	715.625	1183.14	924.301
XLOC_020667	700.366	531.472	115.182	41.0287
XLOC_020673	82.1335	82.8943	261.023	159.514
XLOC_020675	515.058	220.169	190.773	111.37
XLOC_020677	186.862	92.0437	288.136	218.095
XLOC_020687	153.316	351.051	251.495	230.944
XLOC_020714	167.901	51.7688	258.423	69.4385
XLOC_020726	35.8269	116.853	40.9997	21.7692
XLOC_020744	166.61	148.465	102.084	271.723
XLOC_020752	1008.78	304.632	533.814	137.867
XLOC_020777	45.2013	499.284	54.8565	77.7411
XLOC_020785	237.704	114.671	156.26	153.733
XLOC_020807	1586.31	1848.04	3073.66	1493.12
XLOC_020808	2506.68	1523.63	3944.01	929.399
XLOC_020831	137.529	100.704	210.728	90.6393
XLOC_020842	553.541	293.468	456.038	372.872
XLOC_020844	389.654	1167.58	565.935	1020.02
XLOC_020851	129.232	220.603	229.532	278.688
XLOC_020915	105.944	191.322	78.2751	208.591
XLOC_020916	170.468	191.161	190.245	115.872
XLOC_020921	8591.32	343.164	7760.9	379.692
XLOC_020934	71.3567	50.8042	138.738	99.9399
XLOC_020969	92.5113	186.64	49.6302	105.824
XLOC_020974	61.923	18.363	21.4254	0
XLOC_020984	92.5576	36.4011	113.886	35.642
XLOC_020988	2085.72	428.873	2545.26	560.454
XLOC_020992	552.22	1335.2	358.205	815.469
XLOC_020997	268.28	188.746	416.677	257.089
XLOC_020999	11140.2	8168.31	12296.8	7157.66
XLOC_021007	3001.57	3097.58	2040.57	3599.44
XLOC_021012	2966.1	544.384	2184.67	337.812
XLOC_021013	0	25.1194	4.85166	67.998
XLOC_021017	748.955	466.618	1053.25	577.759
XLOC_021064	80.0794	89.2929	251.084	99.7385
XLOC_021074	86.143	42.6775	158.692	60.4289
XLOC_021096	2359.34	707.917	1911.98	656.598
XLOC_021097	44478.9	8799.6	52580.1	18241.8
XLOC_021107	168.803	107.407	186.568	241.574
XLOC_021111	62.4734	133.78	71.6479	72.7388
XLOC_021118	1192.59	345.246	351.996	362.427
XLOC_021120	430.47	402.308	516.683	1024.03
XLOC_021142	60.5926	25.9622	92.2679	46.1265
XLOC_021147	4031.97	2006.61	6126.43	1355.19
XLOC_021149	117.833	87.8119	168.22	116.05
XLOC_021167	161.029	107.277	278.783	196.553
XLOC_021183	190.021	158.675	163.016	279.863
XLOC_021201	61.1959	134.688	85.0629	80.9185
XLOC_021205	1245.98	518.338	1703	1065.94
XLOC_021206	733.999	530.333	1247.3	13.4037
XLOC_021210	139.92	60.7118	112.441	91.3361
XLOC_021215	485.436	645.594	128.463	278.592
XLOC_021217	117.762	101.257	172.542	199.265
XLOC_021233	123.826	153.691	230.019	176.274
XLOC_021241	156.891	104.004	170.366	113.337
XLOC_021252	218.09	363.784	288.629	431.71
XLOC_021259	719.314	300.399	402.112	400.017
XLOC_021266	608.402	852.176	13.8463	194.084
XLOC_021267	70.6673	5.74419	0	1.95927
XLOC_021269	440.151	331.487	125.028	261.519
XLOC_021270	579.793	18.3962	15.8951	10.1972
XLOC_021271	177.812	0	0	0
XLOC_021272	108.247	9.85225	0	0
XLOC_021273	247.077	424.975	760.963	254.932
XLOC_021302	217.036	133.105	102.182	87.1068
XLOC_021304	571.439	478.51	795.553	694.393
XLOC_021310	1547.43	2554.73	1093.97	2070.46
XLOC_021315	19.7137	13.0677	0	2.22877
XLOC_021339	85.341	45.4135	87.06	70.3745
XLOC_021351	402.444	145.677	332.036	163.68
XLOC_021355	256.435	196.557	344.184	267.819
XLOC_021365	240.961	219.828	981.048	280.714
XLOC_021376	320.276	313.397	219.343	503.295
XLOC_021377	698.016	241.302	710.674	787.115
XLOC_021378	174.805	61.6607	162.203	132.482
XLOC_021380	901.401	1233.64	843.322	1285.43
XLOC_021417	1380.28	1515.03	1151.75	2368.71
XLOC_021418	446.063	712.273	390.374	662.545
XLOC_021419	6900.14	3291.17	14179.1	3060.58
XLOC_021439	1681.29	1844.3	2821.62	2747.68
XLOC_021450	25.1335	23.385	72.1547	137.081
XLOC_021452	477.507	580.346	75.91	477.112
XLOC_021460	1245.37	51.8612	232.625	1463.36
XLOC_021467	457.207	630.091	385.54	238.643
XLOC_021470	31.744	384.396	484.241	742.554
XLOC_021471	0	63.8356	389.076	414.155
XLOC_021504	525.555	0.865072	64.016	0
XLOC_021506	453.017	537.976	468.385	950.063
XLOC_021522	92.2582	86.0831	187.329	84.6729
XLOC_021536	139.665	101.525	253.082	206.972
XLOC_021544	595.273	321.278	888.957	413.215
XLOC_021553	958.21	684.173	394.967	700.048
XLOC_021562	99.4046	236.935	0	18.9877
XLOC_021567	6758.13	2876.15	7857.4	3977.57
XLOC_021588	35.0092	14.2909	0	7.15117
XLOC_021595	141.834	161.727	76.3518	92.3783
XLOC_021610	2247.2	1451.24	1731.15	1405.18
XLOC_021622	220.546	451.737	200.455	175.565
XLOC_021633	836.634	145.471	478.999	565.819
XLOC_021634	252.676	146.642	307.274	201.51
XLOC_021658	1765.78	592.754	1504.75	564.69
XLOC_021659	59.3864	206.601	89.919	67.1338
XLOC_021665	1946.65	1133.71	1241.59	1244.4
XLOC_021667	170.922	110.581	185.337	244.582
XLOC_021673	90.8762	147.61	125.598	119.174
XLOC_021679	525.67	793.533	603.685	536.064
XLOC_021688	289.468	139.907	201.349	150.03
XLOC_021700	583.315	827.58	573.77	515.507
XLOC_021717	154.98	230.911	140.124	264.629
XLOC_021727	176.022	461.357	139.546	341.277
XLOC_021732	961.496	859.344	248.157	724.945
XLOC_021740	4601.96	5405.19	2815.16	4867.54
XLOC_021742	589.269	366.582	617.802	380.31
XLOC_021746	624.846	82.9876	151.317	320.919
XLOC_021757	0	75.8344	7.37343	0
XLOC_021764	190.699	183.475	313.063	129.387
XLOC_021779	10.7394	0	5.02988	44.7953
XLOC_021785	110.647	0	18.565	4.44024
XLOC_021787	551.924	686.758	93.494	285.175
XLOC_021789	4137.34	10755.9	6010.09	12070.8
XLOC_021790	870.932	453.058	106.186	765.982
XLOC_021791	470.46	97.9743	191.838	119.495
XLOC_021800	364.097	580.192	425.661	81.6127
XLOC_021854	235.281	444.497	226.618	425.763
XLOC_021859	820.791	436.15	1501.9	479.029
XLOC_021870	0	256.564	26.9874	125.575
XLOC_021873	172.927	129.411	324.626	220.993
XLOC_021884	181.821	216.682	343.447	186.629
XLOC_021890	167.947	537.412	83.2265	421.301
XLOC_021898	9747.26	11070.5	12082.7	7400.18
XLOC_021925	91.6728	329.658	234.655	187.256
XLOC_021928	102.49	493.444	526.647	1377.38
XLOC_021957	143.067	94.5999	184.984	179.293
XLOC_021986	338.066	425.765	214.409	430.073
XLOC_022000	807.839	607.14	472.784	225.957
XLOC_022010	8169.16	9264.99	9466.73	7066.07
XLOC_022043	492.512	613.599	376.33	660.799
XLOC_022045	259.333	360.148	309.487	432.794
XLOC_022053	625.333	3020.74	266.92	532.215
XLOC_022060	157.593	134.084	145.382	246.743
XLOC_022062	441.3	128.127	356.155	315.166
XLOC_022064	257.439	816.939	174.216	30.9355
XLOC_022097	1189.79	507.815	1300.59	355.729
XLOC_022099	3134.5	1936.79	3926.9	1475.41
XLOC_022115	3815.98	1055.77	4094.69	2101.52
XLOC_022121	7.42781	0	5.21829	32.4226
XLOC_022122	0	665.941	766.702	1507.28
XLOC_022136	67.6816	50.1474	88.5127	26.4866
XLOC_022151	103.674	49.6244	138.182	70.4949
XLOC_022152	115.64	122.463	79.1163	245.324
XLOC_022155	510.793	601.4	347.718	829.973
XLOC_022178	1290.84	2822.42	395.921	689.713
XLOC_022179	2795.33	2093.1	1700.72	333.07
XLOC_022187	415.509	128.966	84.7883	115.812
XLOC_022230	17.646	32.3367	43.507	75.8755
XLOC_022245	71.8334	11.5656	0	15.0821
XLOC_022257	81.0181	740.813	423.919	852.722
XLOC_022258	2339.71	1554.9	1547.7	907.199
XLOC_022269	512.92	50.8071	528.506	255.646
XLOC_022274	410.672	678.38	331.944	493.962
XLOC_022285	1331.85	405.141	138.505	805.608
XLOC_022287	89.5748	101.287	0	178.711
XLOC_022292	164.833	505.033	239.497	322.253
XLOC_022303	263.74	512.195	199.827	199.202
XLOC_022310	745.328	502.026	1783.64	273.614
XLOC_022313	257.402	156.181	879.333	58.8057
XLOC_022342	1381.68	1411.42	856.775	1210.07
XLOC_022347	768.336	803.601	351.4	1947.16
XLOC_022383	76.215	100.978	147.834	126.879
