E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_000300	-4.11990665878126	-1.86927621345279	-4.11990665878126	2.38131287953702	1.94179906781696	0.706802964053389	-1.15406711621057	-1.29470662998169	-0.00463605250457366	3.01641236095847	2.06173014218769	2.45444191515862
XLOC_000301	4.37567112874202	3.89892400187851	3.8384359051666	-1.50529973356451	-1.50529973356451	-1.50529973356451	-0.0706331672710834	-1.50529973356451	-1.50529973356451	-1.50529973356451	-1.50529973356451	-1.50529973356451
XLOC_000306	5.42860629938607	4.71151975826859	4.64507568893091	-1.64280019406506	-1.64280019406506	-1.64280019406506	-1.64280019406506	-1.64280019406506	-1.64280019406506	-1.64280019406506	-1.64280019406506	-1.64280019406506
XLOC_000307	5.28352734917527	4.67475119693576	4.85606785094711	-1.64603848856202	-1.64603848856202	-1.64603848856202	-1.64603848856202	-1.64603848856202	-1.64603848856202	-1.64603848856202	-1.64603848856202	-1.64603848856202
XLOC_000309	0.527390169605382	0.361366580167736	0.110764326392312	-0.67725169563651	-0.297396080162972	-0.559119524427384	0.0566831122405125	0.618259461055312	-0.100461507192103	-0.0139515810610575	-0.144946016021763	0.118662755040531
XLOC_000319	0.920224086019661	-1.67373917434148	-1.67373917434148	0.39648031120754	1.0229360680211	0.341332584157193	-1.67373917434148	-1.67373917434148	-1.67373917434148	1.12202944458053	2.8304373419187	1.7352560358027
XLOC_000322	-0.377796037387942	-0.974396982234245	-0.8300832111349	0.345602531315802	0.315825806374848	1.3293147627181	-0.480205011493109	-0.110797141854246	-1.0736615726642	0.795327066565778	1.02844520741937	0.0324245823747358
XLOC_000326	0.201852050183319	1.33866674533539	1.22869145416288	-1.70507698076246	-0.400804223847638	-1.36600972619124	0.80594074160949	0.48746751849216	0.923563751165384	-0.268390159556986	-0.857322047535191	-0.388579123055099
XLOC_000350	-1.53837914662584	0.712251298702634	0.831612798120723	-1.53837914662584	-1.53837914662584	-1.53837914662584	1.71197372571862	2.18126927938449	0.357621897902911	1.77138088020317	0.125785853096625	-1.53837914662584
XLOC_000358	1.33521993656617	0.488861002625896	-0.136641181207428	-1.76176944270257	0.934905799660007	-1.76176944270257	2.66034906295499	1.71658174275995	1.80957085015328	-1.76176944270257	-1.76176944270257	-1.76176944270257
XLOC_000359	0.544154855668215	1.18030342080921	0.662367760768004	-0.0616933264531623	-1.15834548808245	-0.627499378451519	-0.017384490018908	-0.194279645782382	0.327293872725089	-0.0253799231790559	-0.251755076297055	-0.377782581705986
XLOC_000360	0.948425297683825	0.903852678619151	0.872078163567188	-0.739743314443896	-0.358489907922399	-0.775795914459708	0.358682409649282	0.417754053621012	0.353604661483425	-0.575951221951032	-0.765805254904715	-0.638611650942128
XLOC_000362	1.3474717723523	1.56390836859802	1.43155303886046	-1.36298112088763	-1.43814524551003	-1.11640727067681	0.771865182073203	0.752729794465299	0.905601080028404	-1.23373500797133	-0.548064994031103	-1.07379559730079
XLOC_000379	-1.05016553903294	-0.554922727769151	-0.571881890345306	0.283101297994517	0.575864946103532	0.0540705903250478	0.131089195965687	0.53500925444391	0.548079845118073	0.22591195990208	-0.376103019480904	0.199946086775453
XLOC_000380	-1.00285441956699	-0.796294743240109	-0.300068553842745	0.523704770309938	0.235206842772555	-0.0245879882746936	0.97095818981451	0.518800369279666	0.294125944176071	-0.626669481547017	0.275244832879783	-0.0675657627609754
XLOC_000382	-2.53449139929304	1.08336219122493	0.324304626417915	-2.53449139929304	-2.53449139929304	-2.53449139929304	0.953405079908719	1.39181990412666	1.33429691170762	0.261277219628974	2.33345489128068	2.45604477287665
XLOC_000395	0.0366722580812482	-0.331538207995376	-0.26684792999826	0.528256320467289	0.340293811369239	0.510423242282377	-0.311232755179487	-0.0659917673308588	-0.180688784384635	-0.251858469495239	0.114753127015419	-0.122240844831722
XLOC_000403	0.000138913152804676	-0.846082853188282	-0.511800055613459	0.692981091500442	0.946186897133084	0.933329991677918	-0.117693181005748	-0.41161157814586	-0.0452399296304531	-0.0640837857822056	-0.00719272525172787	-0.568932784846513
XLOC_000456	-0.395476787949252	-0.630533416969686	-0.0595912802161322	1.79461430130207	1.081047298382	1.1926085935085	-0.942247390701132	-0.36710561853553	-0.721375097260156	-1.04189702274097	0.325193793648595	-0.235237372468312
XLOC_000467	0.0840662701821024	-0.384628504611302	-0.272739057252486	0.69651497448352	0.716876465926832	0.96265580355513	-1.33715209614661	-2.09749559498428	-1.00162238439853	0.99717996738241	0.812496865369857	0.823847290493354
XLOC_000468	1.05171805718846	-0.519477302842582	0.32472062266627	0.842061153117391	-0.141640549802213	3.06167312638836	-2.04527132208029	-2.04527132208029	-2.04527132208029	1.64268697277006	0.371194066598033	-0.497122179842908
XLOC_000473	2.1263226186594	0.907708199868853	2.96175434468646	-1.34292224545962	-1.34292224545962	-1.34292224545962	0.0917443208338049	-1.34292224545962	0.55307879906913	-1.34292224545962	-1.34292224545962	1.41692518964005
XLOC_000480	-2.13293557481817	-1.2951516291294	-0.258444800206082	1.04433910764878	0.777129666330073	0.665545808493713	-0.871656056196654	-0.537617740821478	0.325711323485752	1.19176938511919	0.81740474113844	0.273905768955829
